개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3020000,PHMA220123020033021200001,20121018,,03,폐업,03,폐업,20140526,,,,790-3842,,140872,"서울특별시 용산구  55번지 B1층, 1층",서울특별시 용산구 한강대로40가길 24 (한강로2가),140872,서울원광한방병원,2016.8.31 13:26,I,2018.8.31 23:59,한방병원,197479.1245,447637.3472,한방병원,8,0,36,1381.17,301 304 307 308 305 302 303 306 122,"가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3050000,PHMA220113050034021200003,20110325,,01,영업/정상,13,영업중,,,,,1588-7562,,130838,"서울특별시 동대문구 장안2동 294번지 11호 ,369-3(6~9층)",서울특별시 동대문구 답십리로 261 (장안동),02530,참튼튼병원,2022.8.10 16:11,U,2021.12.7 23:02,병원,206056.5949,452278.2146,,,,,,,,,,,,,,,,
3020000,PHMA219783020033021200001,1978.2.23,,01,영업/정상,13,영업중,,,,,02-709-9114,46974.38,,,서울특별시 용산구 대사관로 59 (한남동),04401,순천향대학교 부속 서울병원,2024.3.29 18:00,U,2023.12.2 21:01,종합병원,200310.9799,447939.995,,,,,,,,,,,,,,,,
3060000,PHMA220033060034021200028,20030917,,03,폐업,03,폐업,20100226,,,,02-490-2311,,131200,서울특별시 중랑구 면목3.8동 568-1,,,원진재단부설녹색한방병원,2010.2.26 10:09,I,2018.8.31 23:59,한방병원,,,한방병원,2,7,30,2476.48,101,내과,,,,0,0,,,0,
3060000,PHMA220203060034021200002,2020.7.27,,01,영업/정상,13,영업중,,,,,02-3426-0100,6108.86,,서울특별시 중랑구 망우동 207-2,서울특별시 중랑구 망우로 470 (망우동),02177,러스크서울병원,2024.4.23 13:24,U,2023.12.3 22:05,병원,209144.1723,455311.5602,,,,,,,,,,,,,,,,
3100000,PHMA220203100034021200002,2020.11.4,,01,영업/정상,13,영업중,,,,,02-949-1075,,,,"서울특별시 노원구 동일로197길 11, 공삼빌딩 2,3,4층 (공릉동)",01852,서울미르한방병원,2023.6.26 17:06,U,2022.12.5 22:08,한방병원,206170.6432,458461.197,,,,,,,,,,,,,,,,
3060000,PHMA219843060034021200004,1984.4.3,,01,영업/정상,13,영업중,,,,,1577-6336,2841.75,,서울특별시 중랑구 상봉동 108번지 2호,서울특별시 중랑구 면목로 473 (상봉동),02138,강북21세기병원,2024.4.23 13:24,U,2023.12.3 22:05,병원,207506.2486,454647.912,,,,,,,,,,,,,,,,
3060000,PHMA220133060034021200002,2013.12.24,,01,영업/정상,13,영업중,,,,,02-1899-8875,4487.53,,,"서울특별시 중랑구 동일로 679 (면목동, 88병원)",02130,팔팔병원,2024.3.29 17:37,U,2023.12.2 21:01,병원,206970.9312,454293.5391,,,,,,,,,,,,,,,,
3060000,PHMA220063060034021200008,2006.4.27,,01,영업/정상,13,영업중,,,,,02-2036-0200,18058.04,131-802,서울특별시 중랑구 망우본동 227번지,서울특별시 중랑구 양원역로 38 (망우동),02062,서울특별시 북부병원,2024.4.9 11:12,U,2023.12.3 23:01,병원,209440.4927,455783.8826,,,,,,,,,,,,,,,,
3020000,PHMA219823020033021200001,1982.4.21,,03,폐업,03,폐업,2023.8.1,,,,705-9000,,,서울특별시 용산구 서계동 224번지 32호,"서울특별시 용산구 청파로 383 (서계동, 소화아동병원)",04300,소화병원(의료법인 소화병원),2023.7.21 10:23,U,2022.12.6 22:03,병원,197160.9178,450168.3236,,,,,,,,,,,,,,,,
3030000,PHMA220173030033021200001,20170106,,03,폐업,03,폐업,20201201,,,,02-2281-6636,,,,서울특별시 성동구 왕십리로 382 (하왕십리동),04715,서울동인병원,2020.11.30 17:01,U,2020.12.2 2:40,병원,202403,451418,병원,12,28,133,6899,125 122 120 116 115 114 113 107 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 흉부외과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 재활의학과, 가정의학과, 응급의학과",,,,0,0,,,0,
3030000,PHMA220093030033021200002,20090811,,03,폐업,03,폐업,20120531,,,,,,133850,서울특별시 성동구 용답동 235번지 8호,서울특별시 성동구 자동차시장1길 85 (용답동),,은혜요양병원,2012.5.31 15:38,I,2018.8.31 23:59,요양병원(일반요양병원),205861.7783,450912.3026,요양병원(일반요양병원),8,14,90,1046.79,101 104 122 105 106 102 114 115 116,"내과, 신경과, 외과, 정형외과, 신경외과, 피부과, 비뇨의학과, 영상의학과, 가정의학과",,,,0,0,,,0,
3030000,PHMA220113030033021200001,20110128,,03,폐업,03,폐업,20140530,,,,02-2217-2828,,133847,서울특별시 성동구 용답동 2번지 3호 장안빌딩 3층,"서울특별시 성동구 천호대로 320, 3층 (용답동)",133847,네오메디플러스치과병원,2015.6.16 14:33,I,2018.8.31 23:59,치과병원,204811.0052,451358.6071,치과병원,7,0,0,236,401 101 113,"내과, 이비인후과, 치과",,,,0,0,,,0,
3030000,PHMA220123030033021200001,20120604,,03,폐업,03,폐업,20120612,,,,,,133850,"서울특별시 성동구 용답동 235번지 8호 (3,4층)",서울특별시 성동구 자동차시장1길 85 (용답동),133850,효하수요양병원,2012.6.12 15:12,I,2018.8.31 23:59,요양병원(일반요양병원),205861.7783,450912.3026,요양병원(일반요양병원),4,13,93,1120,301 302 308 307,"한방내과, 한방부인과, 사상체질과, 침구과",,,,0,0,,,0,
3030000,PHMA220123030033021200002,20120612,,03,폐업,03,폐업,20160216,,,,02-3394-6211,,133850,"서울특별시 성동구 용답동 235번지 8호 (지하1층, 지상3,4,5층)","서울특별시 성동구 자동차시장1길 85, 지하1, 지상3~5층 (용답동)",04808,시온요양병원,2016.2.16 15:36,I,2018.8.31 23:59,요양병원(일반요양병원),205861.7783,450912.3026,요양병원(일반요양병원),33,25,165,2125.12,101 104 102 106 120 105 301 305 306 307 308,"내과, 신경과, 외과, 정형외과, 신경외과, 재활의학과, 한방내과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3070000,PHMA220113070034021200001,2011.4.26,,01,영업/정상,13,영업중,,,,,02-912-2114,6628,,,서울특별시 성북구 북악산로1길 71 (정릉동),136-851,의료법인참예원의료재단 성북참요양병원,2024.4.1 14:39,U,2023.12.4 0:03,요양병원(일반요양병원),200400.3948,455032.1172,,,,,,,,,,,,,,,,
3070000,PHMA220063070034021200002,2006.9.11,,01,영업/정상,13,영업중,,,,,02-929-3355,2856.01,,,서울특별시 성북구 보문로 46 (보문동7가),02859,보문효사랑요양병원,2024.4.15 11:28,U,2023.12.3 23:07,요양병원(일반요양병원),201941.0796,453050.0362,,,,,,,,,,,,,,,,
3030000,PHMA219793030033021200002,1979.2.28,,03,폐업,03,폐업,2015.8.10,2012.3.30,2015.9.6,,02-2297-7272,2249.52,,서울특별시 성동구 행당1동 130번지 115호,서울특별시 성동구 왕십리로 269 (행당동),133-864,의료법인구봉의료재단 세왕병원,2024.4.18 10:30,U,2023.12.3 22:00,병원,203242.7758,450703.1,,,,,,,,,,,,,,,,
3030000,PHMA220093030033021200001,2009.6.3,,01,영업/정상,13,영업중,,,,,02-462-0114,,133-831,서울특별시 성동구 성수2가3동 275번지 2호,서울특별시 성동구 동일로 93 (성수동2가),04787,서울효사랑요양병원,2023.6.30 13:23,U,2022.12.7 0:02,요양병원(일반요양병원),205503.6036,448769.0086,,,,,,,,,,,,,,,,
3070000,PHMA220113070034021200002,2011.6.28,,01,영업/정상,13,영업중,,,,,02-942-3611,4300,,,서울특별시 성북구 동소문로 306 (하월곡동),02733,동서요양병원,2024.3.19 16:18,U,2023.12.2 22:01,요양병원(일반요양병원),,,,,,,,,,,,,,,,,,
3070000,PHMA220213070034021200001,2021.11.29,,01,영업/정상,13,영업중,,,,,02-921-0088,1284.41,,,"서울특별시 성북구 동소문로 106, 유타 8~9층 (동선동1가)",02845,성북미올한방병원,2024.4.22 11:38,U,2023.12.3 22:04,한방병원,201447.4187,454477.1033,,,,,,,,,,,,,,,,
3030000,PHMA219853030033021200001,19850422,,03,폐업,03,폐업,20181101,,,,02-2233-3993,,,서울특별시 성동구 금호동2가 500번지 9호,서울특별시 성동구 금호산길 41 (금호동2가),04723,서울중앙병원,2019.10.4 14:25,U,2019.10.6 2:40,병원,201618.1775,449975.5872,병원,10,34,134,2586.38,101 104 105 109 116 120 106 111 122,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 재활의학과, 가정의학과",,,,0,0,,,0,
3070000,PHMA220063070034021200001,2006.6.8,,01,영업/정상,13,영업중,,,,,02-940-2000,10044.74,,,서울특별시 성북구 동소문로47길 8 (길음동),02729,서울척병원,2024.4.22 11:36,U,2023.12.3 22:04,병원,202513.1346,456279.1559,,,,,,,,,,,,,,,,
3030000,PHMA220003030033021200002,20000531,,03,폐업,03,폐업,20121026,,,,02-2293-1121,,,서울특별시 성동구 하왕십리동 846번지 10호,,,동인병원,2012.10.26 10:08,I,2018.8.31 23:59,병원,,,병원,10,27,96,3017.92,101,내과,,,,0,0,,,0,
3030000,PHMA220023030033021200001,20020302,,03,폐업,03,폐업,20090212,,,,02-469-0001,,,서울특별시 성동구 성수2가3동 275번지 2호,,,영동병원,2014.7.16 14:10,I,2018.8.31 23:59,병원,,,병원,3,0,78,2398.4,101,내과,,,,0,0,,,0,
3070000,PHMA220033070034021200001,2003.6.2,,01,영업/정상,13,영업중,,,,,02-941-4974,,,,서울특별시 성북구 종암로 72 (종암동),02800,로덴치과병원,2023.2.15 20:51,U,2022.12.1 23:07,치과병원,,,,,,,,,,,,,,,,,,
3070000,PHMA220153070034021200001,2015.3.13,,01,영업/정상,13,영업중,,,,,02-911-7115,4908,136-841,서울특별시 성북구 정릉동 16번지 486호 외2필지,서울특별시 성북구 동소문로 215 (정릉동),02817,새마음요양병원,2024.4.15 11:27,U,2023.12.3 23:07,요양병원(일반요양병원),201837.9248,455449.0815,,,,,,,,,,,,,,,,
3080000,PHMA219813080033021200001,19810209,,03,폐업,03,폐업,20141202,20141023,20151023,,02-981-5161,,142805,서울특별시 강북구 미아동 62번지 28호,서울특별시 강북구 도봉로 67 (미아동),142805,새한병원,2020.2.4 15:38,U,2020.2.6 2:40,병원,202542.2245,456978.1786,병원,22,41,99,2517,101 104 105 106 122 108 109 116,"내과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 영상의학과, 가정의학과",,,,0,0,,,0,
3030000,PHMA219723030033021200001,1972.4.24,,01,영업/정상,13,영업중,,,,,02-2290-8114,,,,서울특별시 성동구 왕십리로 222-1 (사근동),04763,한양대학교병원,2023.5.10 8:53,U,2022.12.4 23:02,종합병원,,,,,,,,,,,,,,,,,,
3070000,PHMA220183070034021200002,2018.2.23,,01,영업/정상,13,영업중,,,,,02-912-0100,9463.42,,,서울특별시 성북구 동소문로46길 10 (하월곡동),02733,성북우리아이들병원,2024.4.22 11:36,U,2023.12.3 22:04,병원,202518.3756,456065.672,,,,,,,,,,,,,,,,
3080000,PHMA220013080033021200001,20010306,,03,폐업,03,폐업,20120121,20110722,20120121,,02-995-1025,,142891,서울특별시 강북구 인수동 45번지 7호,서울특별시 강북구 도봉로 301 (수유동),,의료법인성화의료재단대한한방병원,2015.6.24 13:34,I,2018.8.31 23:59,한방병원,201952.0908,459227.558,한방병원,3,7,30,349.66,301 302 303 304 305 308,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 침구과",,,,0,0,,,0,
3070000,PHMA220183070034021200001,2018.1.24,,01,영업/정상,13,영업중,,,,,02-6312-3700,8273.04,,서울특별시 성북구 종암동 25번지 6호,서울특별시 성북구 종암로 31 (종암동),02811,성북서울요양병원,2024.4.22 11:36,U,2023.12.3 22:04,요양병원(일반요양병원),203092.6158,454534.4841,,,,,,,,,,,,,,,,
3070000,PHMA220173070034021200001,2017.3.31,,01,영업/정상,13,영업중,,,,,02-929-2114,2427.6,,,서울특별시 성북구 아리랑로 16 (동선동4가),02829,더서울병원,2024.4.22 11:35,U,2023.12.3 22:04,병원,201389.393,454658.2109,,,,,,,,,,,,,,,,
3030000,PHMA220163030033021200001,20160216,,01,영업/정상,13,영업중,,,,,02-2247-7272,,,서울특별시 성동구 용답동 235번지 8호,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",04808,시온요양병원,2021.12.13 10:16,U,2021.12.15 2:40,요양병원(일반요양병원),205861.7783,450912.3026,요양병원(일반요양병원),30,27,160,2683,308 306 304 302 301 120 116 106 105 102 101,"내과, 신경과, 정형외과, 신경외과, 영상의학과, 재활의학과, 한방내과, 한방부인과, 한방안?이비인후?피부과, 한방재활의학과, 침구과",,,,0,0,,,0,
3030000,PHMA220173030033021200002,20170804,,01,영업/정상,13,영업중,,,,,02-3394-9878,,,서울특별시 성동구 용답동 235-3 2~7층,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",04808,굿모닝요양병원,2021.4.30 14:54,U,2021.5.2 2:40,요양병원(일반요양병원),205869.8319,450941.1897,요양병원(일반요양병원),11,33,195,3710,308 307 306 305 304 303 302 301 122 116 115 114 113 110 107 106 105 104 102 101,"내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 산부인과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3030000,PHMA220173030033021200003,20171123,,01,영업/정상,13,영업중,,,,,02-2297-9988,,,서울특별시 성동구 행당동 130번지 115호 9988병원빌딩,서울특별시 성동구 왕십리로 269 (행당동),04745,9988병원,2022.12.28 9:34,U,2021.11.1 21:00,병원,203242.7758,450703.1,,,,,,,,,,,,,,,,
3070000,PHMA220143070034021200001,2014.10.22,,01,영업/정상,13,영업중,,,,,02-3672-2233,2600.14,136-084,서울특별시 성북구 보문동4가 18번지,서울특별시 성북구 보문로 86 (보문동4가),02852,성북웰니스요양병원,2024.3.13 16:42,U,2023.12.2 23:05,요양병원(일반요양병원),201783.4841,453412.3952,,,,,,,,,,,,,,,,
3070000,PHMA219853070034021200001,1985.12.2,,01,영업/정상,13,영업중,,,,,02-940-1500,6184,136-873,서울특별시 성북구 하월곡동 88번지 526호,서울특별시 성북구 종암로 191 (하월곡동),02733,사회복지법인 성가소비녀회 성가복지병원,2023.11.2 10:45,U,2022.11.1 0:04,병원,202645.5837,456061.1139,,,,,,,,,,,,,,,,
3030000,PHMA220203030033021200001,2002.4.19,,01,영업/정상,13,영업중,,,,,070-7609-9252,,,서울특별시 성동구 하왕십리동 1070-3,서울특별시 성동구 왕십리로 382 (하왕십리동),04701,재단법인베스티안재단베스티안서울병원,2023.3.14 9:10,U,2022.12.2 23:06,병원,202407.0875,451424.1977,,,,,,,,,,,,,,,,
3030000,PHMA220003030033021200001,20001010,,01,영업/정상,13,영업중,,,,,02-2281-0010,,,서울특별시 성동구 도선동 365번지 1호,서울특별시 성동구 무학로2길 8 (도선동),04707,연세슬기병원,2019.2.27 14:16,U,2019.3.1 2:40,병원,202640.9656,451334.9344,병원,13,24,61,2043.84,120 119 115 114 111 108 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과, 진단검사의학과, 재활의학과",,,,0,0,,,0,
3040000,PHMA220113040033021200001,2011.12.26,,01,영업/정상,13,영업중,,,,,02-1577-9844,,,서울특별시 광진구 능동 255-2,서울특별시 광진구 천호대로 630 (능동),04987,바른본병원,2023.4.26 18:01,U,2022.12.3 22:08,병원,207625.0057,450175.2474,,,,,,,,,,,,,,,,
3030000,PHMA220193030033021200001,20191213,,01,영업/정상,13,영업중,,,,,1522-7586,,,서울특별시 성동구 성수동2가 279번지 44호,서울특별시 성동구 동일로 133 (성수동2가),04799,연세바로척병원,2020.7.29 8:49,U,2020.7.31 2:40,병원,205665.6408,449129.6219,병원,15,22,69,1691.49,120 116 109 106 105 101,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과",,,,0,0,,,0,
3040000,PHMA220073040033021200001,20070430,,03,폐업,03,폐업,20210218,,,,02-466-5151,,143190,서울특별시 광진구 자양동 25-2,서울특별시 광진구 동일로 82-1 (자양동),05079,리안요양병원,2021.2.18 15:10,U,2021.2.20 2:40,요양병원(일반요양병원),205507.103,448633.8245,요양병원(일반요양병원),12,16,79,1630.16,105 120 101 102,"내과, 신경과, 정형외과, 재활의학과",,,,0,0,,,0,
3040000,PHMA220083040033021200001,20080110,,03,폐업,03,폐업,20080623,,,,463-6600,,143916,서울특별시 광진구 화양동 24번지 17호,서울특별시 광진구 동일로 154 (화양동),,동부병원,2008.12.6 9:45,I,2018.8.31 23:59,병원,205799.1627,449285.8202,병원,2,11,55,753.28,122 101 104 102,"내과, 신경과, 외과, 가정의학과",,,,0,0,,,0,
3040000,PHMA220093040033021200001,20091202,,03,폐업,03,폐업,20110617,,,,453-1275,,143824,서울특별시 광진구 구의1동 234번지 14호,서울특별시 광진구 광나루로 506 (구의동),,광진구의한방병원,2014.9.24 16:48,I,2018.8.31 23:59,한방병원,207501.5643,449169.3706,한방병원,8,14,52,1156,304 301 307 302 308 305 303 306,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3040000,PHMA219903040033021200001,19900501,,03,폐업,03,폐업,20150730,20141112,20150731,,02-463-2311,,143916,서울특별시 광진구 화양동 21번지 20호,서울특별시 광진구 동일로30길 9 (화양동),143916,최차혜병원,2015.12.23 8:10,I,2018.8.31 23:59,병원,205926.2713,449507.2251,병원,21,21,36,3750.74,110 109 101 122 111 114 401,"내과, 마취통증의학과, 산부인과, 소아청소년과, 피부과, 가정의학과, 치과",,,,0,0,,,0,
3040000,PHMA220023040033021200001,20020222,,03,폐업,03,폐업,20091202,,,,02-453-1275,,143200,서울특별시 광진구 구의1동 234-14,,,구의한방병원,2009.12.2 14:26,I,2018.8.31 23:59,한방병원,,,한방병원,10,0,50,1247,301 302 303 306 308 307 304 304 305,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3040000,PHMA220043040033021200001,20040611,,01,영업/정상,13,영업중,,,,,02-452-7272,,143180,서울특별시 광진구 능동 276-2,서울특별시 광진구 천호대로 556 (능동),04985,광진예치과병원,2018.5.30 13:14,I,2018.8.31 23:59,치과병원,206972.7216,450495.8932,치과병원,4,0,0,363.75,401,치과,,,,0,0,,,0,
3040000,PHMA220083040033021200002,20080118,,01,영업/정상,13,영업중,,,,,02-466-7528,,143130,"서울특별시 광진구 화양동 6번지 1호 3, 4층","서울특별시 광진구 능동로 103, 3.4층 (화양동)",05017,에스(S)리더치과병원,2021.1.26 9:24,U,2021.1.28 2:40,치과병원,206163.282,448682.5788,치과병원,7,0,0,527.87,401,치과,,,,0,0,,,0,
3040000,PHMA220073040033021200002,2007.5.28,,01,영업/정상,13,영업중,,,,,02-3436-8888,,143-819,서울특별시 광진구 구의2동 80번지 25호,서울특별시 광진구 자양로 215 (구의동),04993,제니스병원,2023.7.18 8:59,U,2022.12.6 22:00,병원,207569.6097,449364.5691,,,,,,,,,,,,,,,,
